keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
core vocabulary AAC rug,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-102,B012-117-BR01,AGENT_PROPOSED,core vocabulary AAC rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-102,PRIMARY,Best product-level match for observed motif and buyer intent.,B012-117,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
communication board rug,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-102,B012-117-BR01,AGENT_PROPOSED,core vocabulary AAC rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-102,SECONDARY,Useful motif synonym supported by page and image evidence.,B012-117,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
core vocabulary,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-102,,AGENT_PROPOSED,core vocabulary AAC rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B012-117,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
sign language communication rug,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-103,B012-118-BR01,AGENT_PROPOSED,sign language communication rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-103,PRIMARY,Best product-level match for observed motif and buyer intent.,B012-118,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
AAC sign language rug,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-103,B012-118-BR01,AGENT_PROPOSED,sign language communication rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-103,SECONDARY,Useful motif synonym supported by page and image evidence.,B012-118,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
sign language,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-103,,AGENT_PROPOSED,sign language communication rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B012-118,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
something hurts communication rug,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-104,B012-119-BR01,AGENT_PROPOSED,something hurts communication rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-104,PRIMARY,Best product-level match for observed motif and buyer intent.,B012-119,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
body pain communication rug,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-104,B012-119-BR01,AGENT_PROPOSED,something hurts communication rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-104,SECONDARY,Useful motif synonym supported by page and image evidence.,B012-119,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
pain chart,core-vocabulary-rug-communication-rugs-for-kids-sped-cla-design-104,,AGENT_PROPOSED,something hurts communication rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B012-119,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
round feelings wheel rug,wheel-of-feelings-and-emotions-round-rug-educational-mental-health,B012-120-BR01,AGENT_PROPOSED,round feelings wheel rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-educational-mental-health,PRIMARY,Best product-level match for observed motif and buyer intent.,B012-120,"SERP_ONLY, no volume verified.",EVERGREEN_SEL,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
emotions wheel classroom rug,wheel-of-feelings-and-emotions-round-rug-educational-mental-health,B012-120-BR01,AGENT_PROPOSED,round feelings wheel rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-educational-mental-health,SECONDARY,Useful motif synonym supported by page and image evidence.,B012-120,"SERP_ONLY, no volume verified.",EVERGREEN_SEL,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
emotion wheel,wheel-of-feelings-and-emotions-round-rug-educational-mental-health,,AGENT_PROPOSED,round feelings wheel rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B012-120,"SERP_ONLY, no volume verified.",EVERGREEN_SEL,2026-09-07,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S; https://www.walmart.com/ip/Wheel-Feelings-Emotions-Round-Rug-Mental-Health-Educational-Rug-Classroom-Calming-Rugs-Emotions-Feeling-Carpet-ABC-Kids-Therapist-Back-School-Gifts/17944907882; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://chillgen.com/,2026-09-07T02:40:37+07:00,https://www.etsy.com/listing/1525331348/core-vocabulary-rug-aac-core-board-for; https://autismlittlelearners.com/core-board/; https://www.misd.net/AssistiveTech/AAC/AACenvironment.html; https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YBRZ5S,YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
round learn shapes rug,wheel-of-feelings-and-emotions-round-rug-educational-men-design-100,B013-121-BR01,AGENT_PROPOSED,round learn shapes rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-educational-men-design-100,PRIMARY,Best product-level match for observed motif and buyer intent.,B013-121,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YFN91W; https://www.etsy.com/listing/1766108177/emotion-wheel-round-rug-kids-educational; https://www.amazon.com/Classroom-Emotions-Emotional-Preschool-Elementary/dp/B0H1H4PGDH; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://www.twinkl.com.sg/resource/t-s-2400-emotion-wheel; https://chillgen.com/,2026-09-07T02:45:15+07:00,https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YFN91W; https://www.etsy.com/listing/1766108177/emotion-wheel-round-rug-kids-educational; https://www.amazon.com/Classroom-Emotions-Emotional-Preschool-Elementary/dp/B0H1H4PGDH; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
shapes classroom rug,wheel-of-feelings-and-emotions-round-rug-educational-men-design-100,B013-121-BR01,AGENT_PROPOSED,round learn shapes rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-educational-men-design-100,SECONDARY,Useful motif synonym supported by page and image evidence.,B013-121,"SERP_ONLY, no volume verified.",EVERGREEN_EDUCATION,2026-09-07,https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YFN91W; https://www.etsy.com/listing/1766108177/emotion-wheel-round-rug-kids-educational; https://www.amazon.com/Classroom-Emotions-Emotional-Preschool-Elementary/dp/B0H1H4PGDH; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/; https://www.twinkl.com.sg/resource/t-s-2400-emotion-wheel; https://chillgen.com/,2026-09-07T02:45:15+07:00,https://www.amazon.com/Classroom-Feelings-Emotional-Regulation-Composition/dp/B0H4YFN91W; https://www.etsy.com/listing/1766108177/emotion-wheel-round-rug-kids-educational; https://www.amazon.com/Classroom-Emotions-Emotional-Preschool-Elementary/dp/B0H1H4PGDH; https://www.mentallyhealthyschools.org.uk/resources/emotion-wheel-for-children/,MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
