keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
dragon book rug,custom-dragon-shaped-area-rug-personalized-library-western-dragon,B006-055-BR01,AGENT_PROPOSED,personalized western dragon rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-western-dragon,SECONDARY,Useful motif synonym supported by page and image evidence.,B006-055,"SERP_ONLY, no volume verified.",EVERGREEN_FANTASY,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0; custom-dragon-shaped-area-rug-personalized-library-wester-design-03; custom-dragon-shaped-area-rug-personalized-library-wester-design-04; custom-dragon-shaped-area-rug-personalized-library-wester-design-08; custom-dragon-shaped-area-rug-personalized-library-wester-design-10,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
dragon rug,custom-dragon-shaped-area-rug-personalized-library-western-dragon,,AGENT_PROPOSED,personalized western dragon rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across multiple similar products.,B006-055,"SERP_ONLY, no volume verified.",EVERGREEN_FANTASY,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,custom-dragon-shaped-area-rug-personalized-library-wester-design-01; custom-dragon-shaped-area-rug-personalized-library-wester-design-02; custom-dragon-shaped-area-rug-personalized-library-wester-design-03; custom-dragon-shaped-area-rug-personalized-library-wester-design-04; custom-dragon-shaped-area-rug-personalized-library-wester-design-05; custom-dragon-shaped-area-rug-personalized-library-wester-design-06; custom-dragon-shaped-area-rug-personalized-library-wester-design-07; custom-dragon-shaped-area-rug-personalized-library-wester-design-08; custom-dragon-shaped-area-rug-personalized-library-wester-design-10,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
dog paw patchwork round rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,B006-056-BR01,AGENT_PROPOSED,dog paw patchwork round rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,PRIMARY,Best product-level match for observed motif and decor intent.,B006-056,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
pet lover round rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,B006-056-BR01,AGENT_PROPOSED,dog paw patchwork round rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,SECONDARY,Useful motif synonym supported by page and image evidence.,B006-056,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
dog rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,,AGENT_PROPOSED,dog paw patchwork round rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across multiple similar products.,B006-056,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-1-a4; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-02; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-03; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-05,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
neutral dog paw round rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-05,B006-057-BR01,AGENT_PROPOSED,neutral dog paw round rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-05,PRIMARY,Best product-level match for observed motif and decor intent.,B006-057,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
dog paw patchwork rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-05,B006-057-BR01,AGENT_PROPOSED,neutral dog paw round rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-05,SECONDARY,Useful motif synonym supported by page and image evidence.,B006-057,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-1-a4,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
dog rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-05,,AGENT_PROPOSED,neutral dog paw round rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across multiple similar products.,B006-057,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-1-a4; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-02; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-03,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
bold dog paw round rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-03,B006-058-BR01,AGENT_PROPOSED,bold dog paw round rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-03,PRIMARY,Best product-level match for observed motif and decor intent.,B006-058,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
colorful paw print rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-03,B006-058-BR01,AGENT_PROPOSED,bold dog paw round rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-03,SECONDARY,Useful motif synonym supported by page and image evidence.,B006-058,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
dog rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-03,,AGENT_PROPOSED,bold dog paw round rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across multiple similar products.,B006-058,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-1-a4; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-02; custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-05,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
soft neutral dog paw rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-02,B006-059-BR01,AGENT_PROPOSED,soft neutral dog paw rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-02,PRIMARY,Best product-level match for observed motif and decor intent.,B006-059,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
paw print round rug,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-02,B006-059-BR01,AGENT_PROPOSED,soft neutral dog paw rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-02,SECONDARY,Useful motif synonym supported by page and image evidence.,B006-059,"SERP_ONLY, no volume verified.",EVERGREEN_PET_LOVER,2026-09-07,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs; https://www.etsy.com/market/dog_paw_area_rug; https://www.etsy.com/market/personalized_dog_rug; https://www.etsy.com/market/paw_print_rug; https://chillgen.com/,2026-09-07T02:06:18+07:00,https://www.etsy.com/market/dragon_rug; https://www.etsy.com/market/dragon_rugs; https://www.etsy.com/market/dragon_shaped_rug; https://www.etsy.com/market/dragon_area_rugs,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
